1	Vorzeiten	Vorzeit	N	NN	Fem|_|Pl	0	root	3	3
22	so	so	A	ADV	_	23	adv	_	_
23	komm	komm	A	ADJD	_	0	root	_	_
24	mit	mit	P	PTKVZ	_	0	root	_	_
25	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	Nun	nun	A	ADV	_	3	adv	_	_
3	zogen	ziehen	V	VVFIN	3|Pl|Past|Ind	0	root	_	_
4	sie	sie	P	PPER	3|Pl|_|Nom	3	subj	_	_
5	weiter	weiter	A	ADV	_	3	adv	_	_
6	und	und	K	KON	_	3	kon	_	_
7	sahen	sehen	V	VVFIN	_|Pl|Past|Ind	6	cj	_	_
8	einen	eine	A	ART	Indef|Masc|Acc|Sg	9	det	30	30
9	Mann	Mann	N	NN	Masc|Acc|Sg	7	obja	30	30
10	stehen	stehen	V	VVINF	_	7	obji	_	_
11	,	,	$	$,	_	0	root	_	_
12	der	die	P	PRELS	Masc|Nom|Sg	13	subj	30	30
13	machte	machen	V	VVFIN	3|Sg|Past|_	0	root	_	_
14	einen	eine	A	ART	Indef|Masc|Acc|Sg	16	det	91	91
15	langen	lang	A	ADJA	Pos|Masc|Acc|Sg|_|	16	attr	91	91
16	Hals	Hals	N	NN	Masc|Acc|Sg	13	obja	91	91
17	,	,	$	$,	_	0	root	_	_
18	schaute	schauen	V	VVFIN	_|Sg|Past|_	13	kon	_	_
19	sich	sie	P	PRF	3|_|_	18	obja	_	_
20	um	um	P	PTKVZ	_	18	avz	_	_
21	und	und	K	KON	_	18	kon	_	_
22	schaute	schauen	V	VVFIN	_|Sg|Past|_	21	cj	_	_
23	über	über	P	APPR	Acc	22	pp	_	_
24	alle	alle	A	PIDAT	Masc|Acc|Pl	25	det	_	_
25	Berge	Berg	N	NN	Masc|Acc|Pl	23	pn	_	_
26	hinaus	hinaus	P	PTKVZ	_	22	avz	_	_
27	.	.	$	$.	_	0	root	_	_

1	Sprach	sprechen	V	VVFIN	_|Sg|Past|Ind	0	root	_	_
2	der	die	A	ART	Def|_|_|_	0	root	_	_
3	Königssohn	Königssohn	N	NN	Masc|_|Sg	6	obja	_	_
4	'	'	$	$(	_	0	root	_	_
5	wonach	wonach	P	PWAV	_	6	pp	_	_
6	siehst	sehen	V	VVFIN	2|Sg|Pres|Ind	0	root	_	_
7	du	du	P	PPER	2|Sg|_|Nom	6	subj	29	29
8	so	so	A	ADV	_	9	adv	_	_
9	eifrig	eifrig	A	ADJD	Pos|	6	adv	_	_
10	?	?	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	Der	die	A	ART	Def|Masc|Nom|Sg	3	det	17	17
3	Mann	Mann	N	NN	Masc|Nom|Sg	4	subj	17	17
4	antwortete	antworten	V	VVFIN	3|Sg|Past|_	0	root	_	_
5	'	'	$	$(	_	0	root	_	_
6	ich	ich	P	PPER	1|Sg|_|Nom	7	subj	5	5
7	habe	haben	V	VAFIN	1|Sg|Pres|_	0	root	_	_
8	so	so	A	ADV	_	9	adv	_	_
9	helle	hell	A	ADJA	Pos|Neut|_|Pl|St|	10	attr	_	_
10	Augen	Auge	N	NN	Neut|_|Pl	7	obja	_	_
11	,	,	$	$,	_	0	root	_	_
12	daß	daß	K	KOUS	_	30	konj	_	_
13	ich	ich	P	PPER	1|Sg|_|Nom	30	subj	5	5
14	über	über	P	APPR	Acc	29	pp	_	_
15	alle	alle	A	PIDAT	Masc|Acc|Pl	16	det	_	_
16	Wälder	Wald	N	NN	Masc|Acc|Pl	14	pn	_	_
17	und	und	K	KON	_	16	kon	_	_
18	Felder	Feld	N	NN	Neut|Acc|Pl	17	cj	_	_
19	,	,	$	$,	_	0	root	_	_
20	Täler	Tal	N	NN	Neut|Acc|Pl	18	kon	_	_
21	und	und	K	KON	_	20	kon	_	_
22	Berge	Berg	N	NN	Masc|Acc|Pl	21	cj	_	_
23	hinaus	hinaus	A	APZR	_	14	part	_	_
24	und	und	K	KON	_	14	kon	_	_
25	durch	durch	P	APPR	Acc	24	cj	_	_
26	die	die	A	ART	Def|Fem|Acc|Sg	28	det	_	_
27	ganze	ganz	A	ADJA	Pos|Fem|Acc|Sg|_|	28	attr	_	_
28	Welt	Welt	N	NN	Fem|Acc|Sg	25	pn	_	_
29	sehen	sehen	V	VVINF	_	30	aux	_	_
30	kann	können	V	VMFIN	1|Sg|Pres|Ind	10	objc	_	_
31	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	Der	die	A	ART	Def|Masc|Nom|Sg	3	det	5	5
3	Königssohn	Königssohn	N	NN	Masc|Nom|Sg	4	subj	5	5
4	sprach	sprechen	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
5	'	'	$	$(	_	0	root	_	_
6	willst	wollen	V	VMFIN	2|Sg|Pres|Ind	0	root	_	_
7	du	du	P	PPER	2|Sg|_|Nom	6	subj	29	29
8	,	,	$	$,	_	0	root	_	_
9	so	so	A	ADV	_	10	adv	_	_
10	komm	kommen	V	VVIMP	Sg	7	par	_	_
11	mit	mit	P	APPR	Dat	10	pp	_	_
12	mir	ich	P	PPER	1|Sg|_|Dat	11	pn	5	5
13	,	,	$	$,	_	0	root	_	_
14	denn	denn	K	KON	_	6	kon	_	_
15	so	so	A	ADV	_	16	adv	_	_
16	einer	eine	P	PIS	Masc|Nom|Sg	17	subj	_	_
17	fehlte	fehlen	V	VVFIN	3|Sg|Past|_	14	cj	_	_
18	mir	ich	P	PPER	1|Sg|_|Dat	17	objd	5	5
19	noch	noch	A	ADV	_	17	adv	_	_
20	.	.	$	$.	_	0	root	_	_

1	Nun	nun	A	ADV	_	2	adv	_	_
2	zog	ziehen	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
3	der	die	A	ART	Def|Masc|Nom|Sg	4	det	5	5
4	Königssohn	Königssohn	N	NN	Masc|Nom|Sg	2	subj	5	5
5	mit	mit	P	APPR	Dat	2	pp	_	_
6	seinen	seine	A	PPOSAT	Masc|Dat|Pl	8	det	5	5
7	sechs	sechs	C	CARD	_	8	attr	31	31
8	Dienern	Diener	N	NN	Masc|Dat|Pl	5	pn	31	31
9	in	in	P	APPR	Acc	2	objp	_	_
10	die	die	A	ART	Def|Fem|Acc|Sg	11	det	_	_
11	Stadt	Stadt	N	NN	Fem|Acc|Sg	9	pn	_	_
12	ein	ein	P	PTKVZ	_	2	avz	_	_
13	,	,	$	$,	_	0	root	_	_
14	wo	wo	P	PWAV	_	18	adv	_	_
15	die	die	A	ART	Def|Fem|Nom|Sg	17	det	0	0
16	alte	alt	A	ADJA	Pos|Fem|Nom|Sg|_|	17	attr	0	0
17	Königin	Königin	N	NN	Fem|Nom|Sg	18	subj	0	0
18	lebte	leben	V	VVFIN	3|Sg|Past|_	2	rel	_	_
19	.	.	$	$.	_	0	root	_	_

1	Er	er	P	PPER	3|Sg|Masc|Nom	2	subj	5	5
2	sagte	sagen	V	VVFIN	3|Sg|Past|_	0	root	_	_
3	nicht	nicht	P	PTKNEG	_	2	adv	_	_
4	,	,	$	$,	_	0	root	_	_
5	wer	wer	P	PWS	_|Nom|Sg	7	subj	_	_
6	er	er	P	PPER	3|Sg|Masc|Nom	7	pred	5	5
7	wäre	sein	V	VAFIN	3|Sg|Past|Subj	2	objc	_	_
8	,	,	$	$,	_	0	root	_	_
9	aber	aber	K	KON	_	7	kon	_	_
10	er	er	P	PPER	3|Sg|Masc|Nom	11	subj	5	5
11	sprach	sprechen	V	VVFIN	3|Sg|Past|Ind	9	cj	_	_
12	'	'	$	$(	_	0	root	_	_
13	wollt	wollen	V	VMFIN	2|Pl|Pres|Ind	11	s	_	_
14	Ihr	ihr	P	PPER	2|Pl|_|Nom	13	subj	32	32
15	mir	ich	P	PPER	1|Sg|_|Dat	19	objd	5	5
16	Eure	eure	A	PPOSAT	Fem|_|Sg	18	det	31	31
17	schöne	schön	A	ADJA	Pos|Fem|_|Sg|_|	18	attr	_	_
18	Tochter	Tochter	N	NN	Fem|_|Sg	19	obja	_	_
19	geben	geben	V	VVINF	_	13	aux	_	_
20	,	,	$	$,	_	0	root	_	_
21	so	so	A	ADV	_	22	adv	_	_
22	will	wollen	V	VMFIN	1|Sg|Pres|Ind	13	kon	_	_
23	ich	ich	P	PPER	1|Sg|_|Nom	22	subj	5	5
24	vollbringen	vollbringen	V	VVINF	_	22	aux	_	_
25	,	,	$	$,	_	0	root	_	_
26	was	was	P	PRELS	Neut|_|Sg	29	obja	_	_
27	Ihr	ihr	P	PPER	2|Pl|_|Nom	29	subj	32	32
28	mir	ich	P	PPER	1|Sg|_|Dat	29	objd	5	5
29	auferlegt	auferlegen	V	VVFIN	2|Pl|Pres|Ind	0	root	_	_
30	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	Die	die	A	ART	Def|Fem|Nom|Sg	3	det	33	33
3	Zauberin	Zauberin	N	NN	Fem|Nom|Sg	4	subj	33	33
4	freute	freuen	V	VVFIN	3|Sg|Past|_	0	root	_	_
5	sich	sie	P	PRF	3|_|_	4	obja	_	_
6	,	,	$	$,	_	0	root	_	_
7	daß	daß	K	KOUS	_	16	konj	_	_
8	ein	eine	A	ART	Indef|Masc|Nom|Sg	11	det	35	35
9	so	so	A	ADV	_	10	adv	35	35
10	schöner	schön	A	ADJA	Pos|Masc|Nom|Sg|St|	11	attr	35	35
11	Jüngling	Jüngling	N	NN	Masc|Nom|Sg	16	subj	35	35
12	wieder	wieder	A	ADV	_	16	adv	_	_
13	in	in	P	APPR	Acc	16	objp	_	_
14	ihre	ihre	A	PPOSAT	Neut|Acc|Pl	15	det	33	33
15	Netze	Netz	N	NN	Neut|Acc|Pl	13	pn	_	_
16	fiel	fallen	V	VVFIN	3|Sg|Past|Ind	4	objc	_	_
17	,	,	$	$,	_	0	root	_	_
18	und	und	K	KON	_	16	kon	_	_
19	sprach	sprechen	V	VVFIN	_|Sg|Past|Ind	18	cj	_	_
20	'	'	$	$(	_	0	root	_	_
21	dreimal	dreimal	A	ADV	_	22	adv	_	_
22	will	wollen	V	VMFIN	1|Sg|Pres|Ind	19	s	_	_
23	ich	ich	P	PPER	1|Sg|_|Nom	22	subj	5	5
24	dir	du	P	PPER	2|Sg|_|Dat	27	objd	34	34
25	einen	eine	A	ART	Indef|Masc|Acc|Sg	26	det	48	48
26	Bund	Bund	N	NN	Masc|Acc|Sg	27	obja	48	48
27	aufgeben	aufgeben	V	VVINF	_	22	aux	_	_
28	,	,	$	$,	_	0	root	_	_
29	Iösest	Iösest	N	NE	_	0	root	_	_
30	du	du	P	PPER	2|Sg|_|Nom	0	root	34	34
31	ihn	er	P	PPER	3|Sg|Masc|Acc	32	obja	35	35
32	jedesmal	jedesmal	V	VVFIN	_	0	root	_	_
33	,	,	$	$,	_	0	root	_	_
34	so	so	A	ADV	_	35	adv	_	_
35	sollst	sollen	V	VMFIN	2|Sg|Pres|Ind	32	kon	_	_
36	du	du	P	PPER	2|Sg|_|Nom	35	subj	34	34
37	der	die	A	ART	Def|Masc|Nom|Sg	38	det	_	_
38	Herr	Herr	N	NN	Masc|Nom|Sg	43	pred	_	_
39	und	und	K	KON	_	38	kon	_	_
40	Gemahl	Gemahl	N	NN	Masc|Nom|Sg	39	cj	70	70
41	meiner	meine	A	PPOSAT	Fem|Gen|Sg	42	det	5	5
42	Tochter	Tochter	N	NN	Fem|Gen|Sg	38	gmod	_	_
43	werden	werden	V	VAINF	_	35	aux	_	_
44	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	'	'	$	$(	_	0	root	_	_
3	Was	was	P	PWS	Neut|Nom|Sg	7	pred	_	_
4	soll	sollen	V	VMFIN	3|Sg|Pres|Ind	0	root	_	_
5	das	die	A	ART	Def|Neut|_|Sg	6	det	_	_
6	erste	erst	A	ADJA	Neut|_|Sg	4	subj	_	_
7	sein	sein	V	VAINF	_	4	aux	_	_
8	?	?	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	fragte	fragen	V	VVFIN	3|Sg|Past|_	0	root	_	_
3	er	er	P	PPER	3|Sg|Masc|Nom	2	subj	5	5
4	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	Daß	daß	K	KOUS	_	7	konj	_	_
3	du	du	P	PPER	2|Sg|_|Nom	7	subj	34	34
4	mir	ich	P	PPER	1|Sg|_|Dat	7	objd	5	5
5	einen	eine	A	ART	Indef|Masc|Acc|Sg	6	det	36	36
6	Ring	Ring	N	NN	Masc|Acc|Sg	7	obja	36	36
7	herbeibringst	herbeibringen	V	VVFIN	2|Sg|Pres|Ind	0	root	36	36
8	,	,	$	$,	_	0	root	36	36
9	den	die	P	PRELS	Masc|Acc|Sg	16	obja	36	36
10	ich	ich	P	PPER	1|Sg|_|Nom	14	subj	5	5
11	ins	in	P	APPRART	Acc	16	objp	_	_
12	Rote	rot	A	ADJA	Pos|Neut|Acc|Sg|Wk|	13	attr	38	38
13	Meer	Meer	N	NN	Neut|Acc|Sg	11	pn	38	38
14	habe	haben	V	VAFIN	1|Sg|Pres|_	6	rel	_	_
15	fallen	fallen	V	VVINF	_	16	obji	_	_
16	lassen	lassen	V	VVINF	_	14	aux	_	_
17	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	Da	da	A	ADV	_	3	adv	_	_
3	ging	gehen	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
4	der	die	A	ART	Def|Masc|Nom|Sg	5	det	5	5
5	Königssohn	Königssohn	N	NN	Masc|Nom|Sg	3	subj	5	5
6	heim	heim	A	ADV	_	3	adv	_	_
7	zu	zu	P	APPR	Dat	3	objp	_	_
8	seinen	seine	A	PPOSAT	Masc|Dat|_	9	det	5	5
9	Dienern	Diener	N	NN	Masc|Dat|_	7	pn	_	_
10	und	und	K	KON	_	3	kon	_	_
11	sprach	sprechen	V	VVFIN	_|Sg|Past|Ind	10	cj	_	_
12	'	'	$	$(	_	0	root	_	_
13	der	die	A	ART	Def|Masc|Nom|Sg	15	det	40	40
14	erste	erst	A	ADJA	_|Masc|Nom|Sg|Wk|	15	attr	40	40
15	Bund	Bund	N	NN	Masc|Nom|Sg	16	subj	40	40
16	ist	sein	V	VAFIN	3|Sg|Pres|Ind	11	s	_	_
17	nicht	nicht	P	PTKNEG	_	16	adv	_	_
18	leicht	leicht	A	ADJD	Pos|	16	pred	_	_
19	,	,	$	$,	_	0	root	_	_
20	ein	eine	A	ART	Indef|Masc|Nom|Sg	21	det	_	_
21	Ring	Ring	N	NN	Masc|Nom|Sg	22	subj	_	_
22	soll	sollen	V	VMFIN	3|Sg|Pres|Ind	16	kon	_	_
23	aus	aus	P	APPR	Dat	27	pp	_	_
24	dem	die	A	ART	Def|Neut|Dat|Sg	26	det	_	_
25	Roten	rot	A	ADJA	Pos|Neut|Dat|Sg|Wk|	26	attr	_	_
26	Meer	Meer	N	NN	Neut|Dat|Sg	23	pn	_	_
27	geholt	holen	V	VVPP	_	28	aux	_	_
28	werden	werden	V	VAINF	_	22	aux	_	_
29	,	,	$	$,	_	0	root	_	_
30	nun	nun	A	ADV	_	31	adv	_	_
31	schafft	schaffen	V	VVFIN	3|Sg|Pres|Ind	0	root	_	_
32	Rat	Rat	N	NN	Masc|Nom|Sg	31	subj	37	37
33	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	Da	da	A	ADV	_	3	adv	_	_
3	sprach	sprechen	V	VVFIN	_|Sg|Past|Ind	0	root	_	_
4	der	die	A	ART	Def|_|_|_	0	root	_	_
5	mit	mit	P	APPR	Dat	10	pp	_	_
6	den	die	A	ART	Def|Neut|Dat|Pl	8	det	_	_
7	hellen	hell	A	ADJA	Pos|Neut|Dat|Pl|_|	8	attr	_	_
8	Augen	Auge	N	NN	Neut|Dat|Pl	5	pn	_	_
9	'	'	$	$(	_	0	root	_	_
10	ich	ich	P	PPER	1|Sg|_|Nom	11	subj	5	5
11	will	wollen	V	VMFIN	1|Sg|Pres|Ind	0	root	_	_
12	sehen	sehen	V	VVINF	_	11	aux	_	_
13	,	,	$	$,	_	0	root	_	_
14	wo	wo	P	PWAV	_	16	adv	_	_
15	er	er	P	PPER	3|Sg|Masc|Nom	16	subj	37	37
16	liegt	liegen	V	VVFIN	3|Sg|Pres|Ind	28	objc	_	_
17	,	,	$	$,	_	0	root	_	_
18	'	'	$	$(	_	0	root	_	_
19	schaute	schauen	V	VVFIN	_|Sg|Past|_	16	kon	_	_
20	in	in	P	APPR	Acc	19	pp	_	_
21	das	die	A	ART	Def|Neut|Acc|Sg	22	det	38	38
22	Meer	Meer	N	NN	Neut|Acc|Sg	20	pn	38	38
23	hinab	hinab	A	ADV	_	19	adv	_	_
24	und	und	K	KON	_	19	kon	_	_
25	sagte	sagen	V	VVFIN	_|Sg|Past|_	24	cj	_	_
26	'	'	$	$(	_	0	root	_	_
27	dort	dort	A	ADV	_	25	adv	_	_
28	hängt	hängen	V	VVFIN	3|Sg|Pres|Ind	11	kon	_	_
29	er	er	P	PPER	3|Sg|Masc|Nom	28	subj	37	37
30	an	an	P	APPR	Dat	28	objp	_	_
31	einem	eine	A	ART	Indef|Masc|Dat|Sg	33	det	_	_
32	spitzen	spitz	A	ADJA	Pos|Masc|Dat|Sg|Wk|	33	attr	_	_
33	Stein	Stein	N	NN	Masc|Dat|Sg	30	pn	_	_
34	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	Der	die	A	ART	Def|Masc|Nom|Sg	3	det	39	39
3	Lange	Lange	N	NN	Masc|Nom|Sg	4	subj	39	39
4	trug	tragen	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
5	sie	sie	P	PPER	3|_|_|_	4	obja	38	38
6	hin	hin	P	PTKVZ	_	4	avz	_	_
7	und	und	K	KON	_	4	kon	_	_
8	sprach	sprechen	V	VVFIN	_|Sg|Past|Ind	7	cj	_	_
9	'	'	$	$(	_	0	root	_	_
10	ich	ich	P	PPER	1|Sg|_|Nom	11	subj	5	5
11	wollte	wollen	V	VMFIN	1|Sg|Past|_	8	s	_	_
12	ihn	er	P	PPER	3|Sg|Masc|Acc	14	obja	39	39
13	wohl	wohl	A	ADV	_	14	adv	_	_
14	herausholen	herausholen	V	VVINF	_	11	aux	_	_
15	,	,	$	$,	_	0	root	_	_
16	wenn	wenn	K	KOUS	_	21	konj	_	_
17	ich	ich	P	PPER	1|Sg|_|Nom	21	subj	5	5
18	ihn	er	P	PPER	3|Sg|Masc|Acc	20	obja	39	39
19	nur	nur	A	ADV	_	20	adv	_	_
20	sehen	sehen	V	VVINF	_	21	aux	_	_
21	könnte	können	V	VMFIN	1|Sg|Past|Subj	0	root	_	_
22	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	'	'	$	$(	_	0	root	_	_
3	Wenns	Wenn	N	NN	Neut|Gen|Sg	0	root	_	_
4	weiter	weiter	A	ADV	_	5	adv	_	_
5	nichts	nichts	P	PIS	_|Nom|Sg	6	subj	_	_
6	ist	sein	V	VAFIN	3|Sg|Pres|Ind	0	root	_	_
7	,	,	$	$,	_	0	root	_	_
8	'	'	$	$(	_	0	root	_	_
9	rief	rufen	V	VVFIN	3|Sg|Past|Ind	6	kon	_	_
10	der	die	A	ART	Def|Masc|Nom|Sg	11	det	12	12
11	Dicke	Dicke	N	NN	Masc|Nom|Sg	9	subj	12	12
12	,	,	$	$,	_	0	root	_	_
13	legte	legen	V	VVFIN	_|Sg|Past|_	9	kon	_	_
14	sich	sie	P	PRF	3|_|_	13	obja	_	_
15	nieder	nieder	P	PTKVZ	_	13	avz	_	_
16	und	und	K	KON	_	13	kon	_	_
17	hielt	halten	V	VVFIN	_|Sg|Past|Ind	16	cj	_	_
18	seinen	seine	A	PPOSAT	Masc|_|Sg	19	det	12	12
19	Mund	Mund	N	NN	Masc|_|Sg	17	obja	_	_
20	ans	an	P	APPRART	Acc	17	objp	_	_
21	Wasser	Wasser	N	NN	Neut|Acc|_	20	pn	_	_
22	:	\:	$	$.	_	0	root	_	_
23	da	da	A	ADV	_	24	adv	_	_
24	fielen	fallen	V	VVFIN	3|Pl|Past|_	0	root	_	_
25	die	die	A	ART	Def|Fem|Nom|Pl	26	det	_	_
26	Wellen	Welle	N	NN	Fem|Nom|Pl	24	subj	_	_
27	hinein	hinein	A	ADV	_	24	adv	_	_
28	wie	wie	K	KOKOM	_	24	kom	_	_
29	in	in	P	APPR	Acc	28	cj	_	_
30	einen	eine	A	ART	Indef|Masc|Acc|Sg	31	det	_	_
31	Abgrund	Abgrund	N	NN	Masc|Acc|Sg	29	pn	_	_
32	,	,	$	$,	_	0	root	_	_
33	und	und	K	KON	_	24	kon	_	_
34	er	er	P	PPER	3|Sg|Masc|Nom	35	subj	12	12
35	trank	trinken	V	VVFIN	3|Sg|Past|Ind	33	cj	_	_
36	das	die	A	ART	Def|Neut|_|Sg	38	det	_	_
37	ganze	ganz	A	ADJA	Pos|Neut|_|Sg|Wk|	38	attr	_	_
38	Meer	Meer	N	NN	Neut|_|Sg	35	obja	_	_
39	aus	aus	P	PTKVZ	_	35	avz	_	_
40	,	,	$	$,	_	0	root	_	_
41	daß	daß	K	KOUS	_	0	root	_	_
42	es	es	P	PPER	3|Sg|Neut|_	0	root	_	_
43	trocken	trocken	A	ADJD	Pos|	44	adv	_	_
44	ward	ward	A	ADJD	_	0	root	_	_
45	wie	wie	K	KOKOM	_	44	kom	_	_
46	eine	eine	A	ART	Indef|Fem|_|Sg	47	det	_	_
47	Wiese	Wiese	N	NN	Fem|_|Sg	45	cj	_	_
48	.	.	$	$.	_	0	root	_	_

