1	Es	es	P	PPER	3|Sg|Neut|Nom	2	subj	_	_
41	bis	bis	K	KOUS	_	44	konj	_	_
42	es	es	P	PPER	3|Sg|Neut|Nom	44	subj	_	_
43	gar	gar	A	ADV	_	44	adv	_	_
44	ist	sein	V	VAFIN	3|Sg|Pres|Ind	0	root	_	_
45	.	.	$	$.	_	0	root	_	_

1	Du	du	P	PPER	2|Sg|_|Nom	2	subj	16	16
2	mußt	müssen	V	VMFIN	2|Sg|Pres|Ind	0	root	_	_
3	aber	aber	A	ADV	_	8	adv	_	_
4	nicht	nicht	P	PTKNEG	_	8	adv	_	_
5	eher	eher	A	ADV	_	7	adv	_	_
6	zu	zu	P	PTKZU	_	7	part	_	_
7	essen	essen	V	VVINF	_	8	obji	_	_
8	anfangen	anfangen	V	VVINF	_	2	aux	_	_
9	,	,	$	$,	_	0	root	_	_
10	als	als	K	KOKOM	_	0	root	_	_
11	bis	bis	K	KOUS	_	15	konj	_	_
12	ich	ich	P	PPER	1|Sg|_|Nom	15	subj	6	6
13	wieder	wieder	A	ADV	_	15	adv	_	_
14	zurück	zurück	A	ADV	_	15	adv	_	_
15	bin	sein	V	VAFIN	1|Sg|Pres|Ind	0	root	_	_
16	;	;	$	$.	_	0	root	_	_
17	ich	ich	P	PPER	1|Sg|_|Nom	18	subj	6	6
18	will	wollen	V	VMFIN	1|Sg|Pres|Ind	0	root	_	_
19	schon	schon	A	ADV	_	23	adv	_	_
20	zu	zu	P	APPR	Dat	23	objp	_	_
21	rechter	recht	A	ADJA	Pos|Fem|Dat|Sg|St|	22	attr	_	_
22	Zeit	Zeit	N	NN	Fem|Dat|Sg	20	pn	_	_
23	kommen	kommen	V	VVINF	_	18	aux	_	_
24	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	'	'	$	$(	_	0	root	_	_
3	Geh	Geh	N	NE	_	0	root	_	_
4	nur	nur	A	ADV	_	12	adv	_	_
5	,	,	$	$,	_	0	root	_	_
6	'	'	$	$(	_	0	root	_	_
7	sagte	sagen	V	VVFIN	3|Sg|Past|_	4	par	_	_
8	Bruder	Bruder	N	NN	Masc|Nom|Sg	7	subj	1	1
9	Lustig	Lustig	N	NE	Masc|Nom|Sg	8	app	1	1
10	,	,	$	$,	_	0	root	_	_
11	'	'	$	$(	_	0	root	_	_
12	ich	ich	P	PPER	1|Sg|_|Nom	13	subj	6	6
13	verstehe	verstehen	V	VVFIN	1|Sg|Pres|_	0	root	_	_
14	mich	ich	P	PRF	1|Sg|Acc	13	obja	_	_
15	aufs	auf	P	APPRART	Acc	13	pp	_	_
16	Kochen	Kochen	N	NN	Neut|Acc|Sg	15	pn	_	_
17	,	,	$	$,	_	0	root	_	_
18	ich	ich	P	PPER	1|Sg|_|Nom	21	pred	6	6
19	wills	wills	A	ADJD	_	20	adv	_	_
20	schon	schon	A	ADV	_	18	adv	_	_
21	machen	machen	V	VVINF	_	0	root	_	_
22	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	Da	da	A	ADV	_	3	adv	_	_
3	ging	gehen	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
4	der	die	A	ART	Def|Masc|Nom|Sg	6	det	6	6
5	heilige	heilig	A	ADJA	Pos|Masc|Nom|Sg|Wk|	6	attr	6	6
6	Petrus	Petrus	N	NN	Masc|Nom|Sg	3	subj	6	6
7	fort	fort	P	PTKVZ	_	3	avz	_	_
8	,	,	$	$,	_	0	root	_	_
9	und	und	K	KON	_	3	kon	_	_
10	der	die	A	ART	Def|Masc|Nom|Sg	11	det	1	1
11	Bruder	Bruder	N	NN	Masc|Nom|Sg	13	subj	1	1
12	Lustig	Lustig	N	NE	Masc|Nom|Sg	11	app	1	1
13	schlachtete	schlachten	V	VVFIN	3|Sg|Past|_	9	cj	_	_
14	das	die	A	ART	Def|Neut|_|Sg	15	det	13	13
15	Lamm	Lamm	N	NN	Neut|_|Sg	13	obja	13	13
16	,	,	$	$,	_	0	root	_	_
17	machte	machen	V	VVFIN	_|Sg|Past|_	13	kon	_	_
18	Feuer	Feuer	N	NN	Neut|_|_	17	obja	39	39
19	an	an	P	PTKVZ	_	17	avz	_	_
20	,	,	$	$,	_	0	root	_	_
21	warf	werfen	V	VVFIN	_|Sg|Past|Ind	13	kon	_	_
22	das	die	A	ART	Def|Neut|_|Sg	23	det	58	58
23	Fleisch	Fleisch	N	NN	Neut|_|Sg	21	obja	58	58
24	in	in	P	APPR	Acc	21	objp	_	_
25	den	die	A	ART	Def|Masc|Acc|Sg	26	det	17	17
26	Kessel	Kessel	N	NN	Masc|Acc|Sg	24	pn	17	17
27	und	und	K	KON	_	21	kon	_	_
28	kochte	kochen	V	VVFIN	_|Sg|Past|_	27	cj	_	_
29	.	.	$	$.	_	0	root	_	_

1	Das	die	A	ART	Def|Neut|Nom|Sg	2	det	13	13
2	Lamm	Lamm	N	NN	Neut|Nom|Sg	3	subj	13	13
3	war	sein	V	VAFIN	3|Sg|Past|Ind	0	root	_	_
4	aber	aber	A	ADV	_	3	adv	_	_
5	schon	schon	A	ADV	_	3	adv	_	_
6	gar	gar	A	ADV	_	3	adv	_	_
7	und	und	K	KON	_	0	root	_	_
8	der	die	A	ART	Def|Masc|_|_	9	det	_	_
9	Apostel	Apostel	N	NN	Masc|_|_	7	cj	_	_
10	immer	immer	A	ADV	_	12	adv	_	_
11	noch	noch	A	ADV	_	12	adv	_	_
12	nicht	nicht	P	PTKNEG	_	9	adv	_	_
13	zurück	zurück	P	PTKVZ	_	0	root	_	_
14	,	,	$	$,	_	0	root	_	_
15	da	da	A	ADV	_	16	adv	_	_
16	nahm	nehmen	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
17	es	es	P	PPER	3|Sg|Neut|_	16	obja	_	_
18	der	die	A	ART	Def|Masc|Nom|Sg	19	det	1	1
19	Bruder	Bruder	N	NN	Masc|Nom|Sg	16	subj	1	1
20	Lustig	Lustig	N	NE	Masc|Nom|Sg	19	app	1	1
21	aus	aus	P	APPR	Dat	16	pp	_	_
22	dem	die	A	ART	Def|Masc|Dat|Sg	23	det	17	17
23	Kessel	Kessel	N	NN	Masc|Dat|Sg	21	pn	17	17
24	,	,	$	$,	_	0	root	_	_
25	zerschnitt	zerschneiden	V	VVFIN	_|Sg|Past|Ind	16	kon	_	_
26	es	es	P	PPER	3|Sg|Neut|_	25	obja	_	_
27	und	und	K	KON	_	25	kon	_	_
28	fand	finden	V	VVFIN	_|Sg|Past|Ind	27	cj	_	_
29	das	die	A	ART	Def|Neut|_|Sg	30	det	19	19
30	Herz	Herz	N	NN	Neut|_|Sg	28	obja	19	19
31	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	Das	die	P	PDS	Neut|Nom|Sg	3	subj	_	_
3	soll	sollen	V	VMFIN	3|Sg|Pres|Ind	9	s	_	_
4	das	die	A	ART	Def|Neut|Nom|Sg	5	det	_	_
5	Beste	Beste	N	NN	Neut|Nom|Sg	6	pred	_	_
6	sein	sein	V	VAINF	_	3	aux	_	_
7	,	,	$	$,	_	0	root	_	_
8	'	'	$	$(	_	0	root	_	_
9	sprach	sprechen	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
10	er	er	P	PPER	3|Sg|Masc|Nom	9	subj	18	18
11	und	und	K	KON	_	9	kon	_	_
12	versuchte	versuchen	V	VVFIN	_|Sg|Past|_	11	cj	_	_
13	es	es	P	PPER	3|Sg|Neut|_	12	expl	_	_
14	,	,	$	$,	_	0	root	_	_
15	zuletzt	zuletzt	A	ADV	_	16	adv	_	_
16	aber	aber	A	ADV	_	17	adv	_	_
17	aß	essen	V	VVFIN	3|Sg|Past|Ind	12	kon	_	_
18	er	er	P	PPER	3|Sg|Masc|Nom	17	subj	18	18
19	es	es	P	PPER	3|Sg|Neut|_	17	obja	_	_
20	ganz	ganz	A	ADV	_	17	adv	_	_
21	auf	auf	P	PTKVZ	_	17	avz	_	_
22	.	.	$	$.	_	0	root	_	_

1	Endlich	endlich	A	ADJD	Pos|	2	adv	_	_
2	kam	kommen	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
3	der	die	A	ART	Def|Masc|Nom|Sg	5	det	6	6
4	heilige	heilig	A	ADJA	Pos|Masc|Nom|Sg|Wk|	5	attr	6	6
5	Petrus	Petrus	N	NN	Masc|Nom|Sg	2	subj	6	6
6	zurück	zurück	P	PTKVZ	_	2	avz	_	_
7	und	und	K	KON	_	2	kon	_	_
8	sprach	sprechen	V	VVFIN	_|Sg|Past|Ind	7	cj	_	_
9	'	'	$	$(	_	0	root	_	_
10	du	du	P	PPER	2|Sg|_|Nom	11	subj	_	_
11	kannst	können	V	VMFIN	2|Sg|Pres|Ind	8	s	_	_
12	das	die	A	ART	Def|Neut|_|Sg	14	det	_	_
13	ganze	ganz	A	ADJA	Pos|Neut|_|Sg|Wk|	14	attr	_	_
14	Lamm	Lamm	N	NN	Neut|_|Sg	16	obja	_	_
15	allein	allein	A	ADV	_	16	adv	_	_
16	essen	essen	V	VVINF	_	11	aux	_	_
17	,	,	$	$,	_	0	root	_	_
18	ich	ich	P	PPER	1|Sg|_|Nom	19	subj	18	18
19	will	wollen	V	VMFIN	1|Sg|Pres|Ind	11	kon	_	_
20	nur	nur	A	ADV	_	19	adv	_	_
21	das	die	A	ART	Def|Neut|_|Sg	22	det	19	19
22	Herz	Herz	N	NN	Neut|_|Sg	19	obja	19	19
23	davon	davon	P	PROAV	_	19	pp	_	_
24	,	,	$	$,	_	0	root	_	_
25	das	die	P	PRELS	Neut|_|Sg	0	root	19	19
26	gib	geben	V	VVIMP	Sg	0	root	_	_
27	mir	ich	P	PPER	1|Sg|_|Dat	26	objd	18	18
28	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	Da	da	A	ADV	_	3	adv	_	_
3	nahm	nehmen	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
4	Bruder	Bruder	N	NN	Masc|Nom|Sg	3	subj	1	1
5	Lustig	Lustig	N	NE	Masc|Nom|Sg	4	app	1	1
6	Messer	Messer	N	NN	_|_|_	3	obja	_	_
7	und	und	K	KON	_	6	kon	_	_
8	Gabel	Gabel	N	NN	Fem|_|Sg	7	cj	_	_
9	,	,	$	$,	_	0	root	_	_
10	tat	tun	V	VVFIN	_|Sg|Past|Ind	3	kon	_	_
11	,	,	$	$,	_	0	root	_	_
12	als	als	K	KOKOM	_	13	konj	_	_
13	suchte	suchen	V	VVFIN	3|Sg|Past|_	10	neb	_	_
14	er	er	P	PPER	3|Sg|Masc|Nom	13	subj	1	1
15	eifrig	eifrig	A	ADJD	Pos|	13	adv	_	_
16	in	in	P	APPR	Dat	13	pp	_	_
17	dem	die	A	ART	Def|Neut|Dat|Sg	18	det	_	_
18	Lammfleisch	Lammfleisch	N	NN	Neut|Dat|Sg	16	pn	_	_
19	herum	herum	P	PTKVZ	_	13	avz	_	_
20	,	,	$	$,	_	0	root	_	_
21	konnte	können	V	VMFIN	_|Sg|Past|Ind	13	kon	_	_
22	aber	aber	A	ADV	_	26	adv	_	_
23	das	die	A	ART	Def|Neut|_|Sg	24	det	19	19
24	Herz	Herz	N	NN	Neut|_|Sg	26	obja	19	19
25	nicht	nicht	P	PTKNEG	_	26	adv	_	_
26	finden	finden	V	VVINF	_	21	aux	_	_
27	;	;	$	$.	_	0	root	_	_
28	endlich	endlich	A	ADJD	Pos|	29	adv	_	_
29	sagte	sagen	V	VVFIN	3|Sg|Past|_	0	root	_	_
30	er	er	P	PPER	3|Sg|Masc|Nom	29	subj	1	1
31	kurzweg	kurzweg	A	ADV	_	29	adv	_	_
32	'	'	$	$(	_	0	root	_	_
33	es	es	P	PPER	3|Sg|Neut|_	29	obja	_	_
34	ist	sein	V	VAFIN	3|Sg|Pres|Ind	0	root	_	_
35	keins	keine	P	PIS	Neut|Nom|Sg	34	subj	_	_
36	da	da	A	ADV	_	34	adv	_	_
37	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	'	'	$	$(	_	0	root	_	_
3	Nun	nun	A	ADV	_	0	root	_	_
4	,	,	$	$,	_	0	root	_	_
5	wo	wo	P	PWAV	_	0	root	_	_
6	solls	solls	A	ADJD	_	8	adv	_	_
7	denn	denn	A	ADV	_	8	adv	_	_
8	sein	sein	V	VAINF	_	0	root	_	_
9	?	?	$	$.	_	0	root	_	_
10	,	,	$	$,	_	0	root	_	_
11	sagte	sagen	V	VVFIN	3|Sg|Past|_	0	root	_	_
12	der	die	A	ART	Def|Masc|Nom|Sg	13	det	20	20
13	Apostel	Apostel	N	NN	Masc|Nom|Sg	11	subj	20	20
14	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	Das	die	P	PDS	Neut|_|Sg	3	obja	_	_
3	weiß	wissen	V	VVFIN	1|Sg|Pres|Ind	0	root	_	_
4	ich	ich	P	PPER	1|Sg|_|Nom	3	subj	18	18
5	nicht	nicht	P	PTKNEG	_	3	adv	_	_
6	,	,	$	$,	_	0	root	_	_
7	'	'	$	$(	_	0	root	_	_
8	antwortete	antworten	V	VVFIN	3|Sg|Past|_	3	kon	_	_
9	der	die	A	ART	Def|Masc|Nom|Sg	10	det	1	1
10	Bruder	Bruder	N	NN	Masc|Nom|Sg	8	subj	1	1
11	Lustig	Lustig	N	NE	Masc|Nom|Sg	10	app	1	1
12	,	,	$	$,	_	0	root	_	_
13	'	'	$	$(	_	0	root	_	_
14	aber	aber	A	ADV	_	15	adv	_	_
15	schau	schau	A	ADJD	Pos|	0	root	_	_
16	,	,	$	$,	_	0	root	_	_
17	was	was	P	PWS	Neut|Nom|Sg	18	pred	_	_
18	sind	sein	V	VAFIN	1|Pl|Pres|Ind	0	root	_	_
19	wir	wir	P	PPER	1|Pl|_|Nom	18	subj	21	21
20	alle	alle	P	PIS	_|Nom|_	19	app	_	_
21	beide	beide	P	PIS	_|Nom|Pl	20	app	_	_
22	für	für	P	APPR	Acc	18	pp	_	_
23	Narren	Narr	N	NN	_|Acc|_	22	pn	_	_
24	,	,	$	$,	_	0	root	_	_
25	suchen	suchen	V	VVFIN	_|Pl|Pres|_	18	kon	_	_
26	das	die	A	ART	Def|Neut|_|Sg	27	det	30	30
27	Herz	Herz	N	NN	Neut|_|Sg	25	obja	30	30
28	vom	von	P	APPRART	Dat	27	pp	30	30
29	Lamm	Lamm	N	NN	Neut|Dat|Sg	28	pn	22	22
30	,	,	$	$,	_	0	root	_	_
31	und	und	K	KON	_	25	kon	_	_
32	fällt	fallen	V	VVFIN	_|_|Pres|Ind	31	cj	_	_
33	keinem	keine	P	PIS	_|Dat|Sg	32	objd	_	_
34	von	von	P	APPR	Dat	33	pp	_	_
35	uns	wir	P	PPER	1|Pl|_|Dat	34	pn	21	21
36	ein	ein	P	PTKVZ	_	32	avz	_	_
37	,	,	$	$,	_	0	root	_	_
38	ein	eine	A	ART	Indef|Neut|Nom|Sg	39	det	_	_
39	Lamm	Lamm	N	NN	Neut|Nom|Sg	40	subj	_	_
40	hat	haben	V	VAFIN	3|Sg|Pres|Ind	32	kon	_	_
41	ja	ja	A	ADV	_	40	adv	_	_
42	kein	keine	A	PIAT	_|_|Sg	43	det	_	_
43	Herz	Herz	N	NN	_|_|Sg	40	obja	_	_
44	!	!	$	$.	_	0	root	_	_
45	,	,	$	$,	_	0	root	_	_
46	'	'	$	$(	_	0	root	_	_
47	Ei	Ei	N	NN	Neut|_|Sg	0	root	51	51
48	,	,	$	$,	_	0	root	_	_
49	'	'	$	$(	_	0	root	_	_
50	sprach	sprechen	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
51	der	die	A	ART	Def|Masc|Nom|Sg	53	det	6	6
52	heilige	heilig	A	ADJA	Pos|Masc|Nom|Sg|Wk|	53	attr	6	6
53	Petrus	Petrus	N	NN	Masc|Nom|Sg	50	subj	6	6
54	,	,	$	$,	_	0	root	_	_
55	'	'	$	$(	_	0	root	_	_
56	das	die	P	PDS	Neut|Nom|Sg	57	subj	_	_
57	ist	sein	V	VAFIN	3|Sg|Pres|Ind	50	kon	_	_
58	was	was	P	PIS	_|Dat|_	57	objd	_	_
59	ganz	ganz	A	ADV	_	60	adv	_	_
60	Neues	Neues	N	NN	Neut|Nom|Sg	57	pred	_	_
61	,	,	$	$,	_	0	root	_	_
62	jedes	jede	A	PIDAT	Neut|Nom|Sg	63	det	_	_
63	Tier	Tier	N	NN	Neut|Nom|Sg	64	subj	_	_
64	hat	haben	V	VAFIN	3|Sg|Pres|Ind	57	kon	_	_
65	ja	ja	A	ADV	_	64	adv	_	_
66	ein	eine	A	ART	Indef|_|_|Sg	67	det	_	_
67	Herz	Herz	N	NN	_|_|Sg	64	obja	_	_
68	,	,	$	$,	_	0	root	_	_
69	warum	warum	P	PWAV	_	70	adv	_	_
70	sollt	sollen	V	VMFIN	2|Pl|Pres|Ind	67	objc	_	_
71	ein	eine	A	ART	Indef|Neut|_|Sg	72	det	_	_
72	Lamm	Lamm	N	NN	Neut|_|Sg	70	obja	_	_
73	kein	keine	A	PIAT	_|_|Sg	74	det	_	_
74	Herz	Herz	N	NN	_|_|Sg	0	root	_	_
75	haben	haben	V	VAINF	_	0	root	_	_
76	?	?	$	$.	_	0	root	_	_
77	,	,	$	$,	_	0	root	_	_
78	'	'	$	$(	_	0	root	_	_
79	Nein	nein	P	PTKANT	_	0	root	_	_
80	,	,	$	$,	_	0	root	_	_
81	gewißlich	gewißlich	A	ADJD	Pos|	0	root	_	_
82	,	,	$	$,	_	0	root	_	_
83	Bruder	Bruder	N	NN	Masc|_|Sg	0	root	27	27
84	,	,	$	$,	_	0	root	_	_
85	ein	eine	A	ART	Indef|Neut|Nom|Sg	86	det	_	_
86	Lamm	Lamm	N	NN	Neut|Nom|Sg	87	subj	_	_
87	hat	haben	V	VAFIN	3|Sg|Pres|Ind	0	root	_	_
88	kein	keine	A	PIAT	_|_|Sg	89	det	_	_
89	Herz	Herz	N	NN	_|_|Sg	87	obja	_	_
90	,	,	$	$,	_	0	root	_	_
91	denk	denk	V	VVFIN	_	87	kon	_	_
92	nur	nur	A	ADV	_	91	adv	_	_
93	recht	recht	A	ADJD	Pos|	91	adv	_	_
94	nach	nach	P	PTKVZ	_	91	avz	_	_
95	,	,	$	$,	_	0	root	_	_
96	so	so	A	ADV	_	97	adv	_	_
97	wird	werden	V	VAFIN	3|Sg|Pres|Ind	91	kon	_	_
98	dirs	dirs	N	NE	_|Nom|Sg	97	subj	_	_
99	einfallen	einfallen	V	VVINF	_	97	aux	_	_
100	,	,	$	$,	_	0	root	_	_
101	es	es	P	PPER	3|Sg|Neut|Nom	102	subj	_	_
102	hat	haben	V	VAFIN	3|Sg|Pres|Ind	97	kon	_	_
103	im	in	P	APPRART	Dat	102	pp	_	_
104	Ernst	Ernst	N	NE	_|Dat|_	103	pn	_	_
105	keins	keins	N	NE	_|Dat|_	104	app	_	_
106	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	'	'	$	$(	_	0	root	_	_
3	Nun	nun	A	ADV	_	0	root	_	_
4	,	,	$	$,	_	0	root	_	_
5	es	es	P	PPER	3|Sg|Neut|Nom	6	subj	_	_
6	ist	sein	V	VAFIN	3|Sg|Pres|Ind	0	root	_	_
7	schon	schon	A	ADV	_	6	adv	_	_
8	gut	gut	A	ADJD	Pos|	6	pred	_	_
9	,	,	$	$,	_	0	root	_	_
10	'	'	$	$(	_	0	root	_	_
11	sagte	sagen	V	VVFIN	3|Sg|Past|_	6	kon	_	_
12	der	die	A	ART	Def|Masc|Nom|Sg	14	det	6	6
13	heilige	heilig	A	ADJA	Pos|Masc|Nom|Sg|Wk|	14	attr	6	6
14	Petrus	Petrus	N	NN	Masc|Nom|Sg	11	subj	6	6
15	,	,	$	$,	_	0	root	_	_
16	'	'	$	$(	_	0	root	_	_
17	ist	sein	V	VAFIN	3|Sg|Pres|Ind	11	s	_	_
18	kein	keine	A	PIAT	_|Nom|Sg	19	det	_	_
19	Herz	Herz	N	NN	_|Nom|Sg	17	subj	_	_
20	da	da	P	PTKVZ	_	17	avz	_	_
21	,	,	$	$,	_	0	root	_	_
22	so	so	A	ADV	_	23	adv	_	_
23	brauch	brauch	V	VVFIN	1|Sg|_|_	17	kon	_	_
24	ich	ich	P	PPER	1|Sg|_|Nom	23	subj	18	18
25	auch	auch	A	ADV	_	23	adv	_	_
26	nichts	nichts	P	PIS	_	23	obja	_	_
27	vom	von	P	APPRART	Dat	23	pp	_	_
28	Lamm	Lamm	N	NN	Neut|Dat|Sg	27	pn	22	22
29	,	,	$	$,	_	0	root	_	_
30	du	du	P	PPER	2|Sg|_|Nom	0	root	_	_
31	kannsts	kannsts	A	ADJD	_	33	adv	_	_
32	allein	allein	A	ADV	_	33	adv	_	_
33	essen	essen	V	VVINF	_	0	root	_	_
34	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	'	'	$	$(	_	0	root	_	_
3	Was	was	P	PWS	Neut|_|Sg	7	obja	_	_
4	ich	ich	P	PPER	1|Sg|_|Nom	8	subj	18	18
5	halt	halt	A	ADV	_	7	adv	_	_
6	nicht	nicht	P	PTKNEG	_	7	adv	_	_
7	aufessen	aufessen	V	VVINF	_	8	aux	_	_
8	kann	können	V	VMFIN	1|Sg|Pres|Ind	0	root	_	_
9	,	,	$	$,	_	0	root	_	_
10	das	die	P	PDS	Neut|_|Sg	11	obja	_	_
11	nehm	nehm	V	VVFIN	1|Sg|_|_	0	root	_	_
12	ich	ich	P	PPER	1|Sg|_|Nom	11	subj	18	18
13	mit	mit	P	APPR	Dat	11	pp	_	_
14	in	in	P	APPR	Dat	13	pp	_	_
15	meinem	meine	A	PPOSAT	Masc|Dat|Sg	16	det	18	18
16	Ranzen	Ranzen	N	NN	Masc|Dat|Sg	14	pn	118	118
17	,	,	$	$,	_	0	root	_	_
18	'	'	$	$(	_	0	root	_	_
19	sprach	sprechen	V	VVFIN	3|Sg|Past|Ind	11	kon	_	_
20	der	die	A	ART	Def|Masc|Nom|Sg	21	det	1	1
21	Bruder	Bruder	N	NN	Masc|Nom|Sg	19	subj	1	1
22	Lustig	Lustig	N	NE	Masc|Nom|Sg	21	app	1	1
23	,	,	$	$,	_	0	root	_	_
24	aß	essen	V	VVFIN	_|Sg|Past|Ind	19	kon	_	_
25	das	die	A	ART	Def|Neut|_|Sg	27	det	_	_
26	halbe	halb	A	ADJA	Pos|Neut|_|Sg|Wk|	27	attr	_	_
27	Lamm	Lamm	N	NN	Neut|_|Sg	24	obja	_	_
28	und	und	K	KON	_	24	kon	_	_
29	steckte	stecken	V	VVFIN	_|Sg|Past|_	28	cj	_	_
30	das	die	A	ART	Def|Neut|_|Sg	31	det	_	_
31	übrige	übrig	A	ADJA	Neut|_|Sg	29	obja	_	_
32	in	in	P	APPR	_	29	objp	_	_
33	seinen	seine	A	PPOSAT	Masc|_|_	34	det	1	1
34	Ranzen	Ranzen	N	NN	Masc|_|_	32	pn	74	74
35	.	.	$	$.	_	0	root	_	_

1	Sie	sie	P	PPER	3|Pl|_|Nom	2	subj	23	23
2	gingen	gehen	V	VVFIN	3|Pl|Past|_	0	root	_	_
3	weiter	weiter	A	ADV	_	2	adv	_	_
4	,	,	$	$,	_	0	root	_	_
5	da	da	A	ADV	_	6	adv	_	_
6	machte	machen	V	VVFIN	3|Sg|Past|_	2	kon	_	_
7	der	die	A	ART	Def|Masc|Nom|Sg	9	det	6	6
8	heilige	heilig	A	ADJA	Pos|Masc|Nom|Sg|Wk|	9	attr	6	6
9	Petrus	Petrus	N	NN	Masc|Nom|Sg	6	subj	6	6
10	,	,	$	$,	_	0	root	_	_
11	daß	daß	K	KOUS	_	19	konj	_	_
12	ein	eine	A	ART	Indef|Neut|Nom|Sg	14	det	25	25
13	großes	groß	A	ADJA	Pos|Neut|Nom|Sg|St|	14	attr	25	25
14	Wasser	Wasser	N	NN	Neut|Nom|Sg	19	subj	25	25
15	quer	quer	A	ADJD	_	16	adv	_	_
16	über	über	P	APPR	Acc	19	pp	_	_
17	den	die	A	ART	Def|Masc|Acc|Sg	18	det	5	5
18	Weg	Weg	N	NN	Masc|Acc|Sg	16	pn	5	5
19	floß	floß	V	VVFIN	_|Sg|_|_	6	objc	_	_
20	und	und	K	KON	_	19	kon	_	_
21	sie	sie	P	PPER	3|Pl|_|Nom	23	subj	23	23
22	hindurch	hindurch	A	ADV	_	23	adv	_	_
23	mußten	müssen	V	VMFIN	3|Pl|Past|Ind	20	cj	_	_
24	.	.	$	$.	_	0	root	_	_

1	Sprach	sprechen	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
2	der	die	A	ART	Def|Masc|Nom|Sg	4	det	6	6
3	heilige	heilig	A	ADJA	Pos|Masc|Nom|Sg|Wk|	4	attr	6	6
4	Petrus	Petrus	N	NN	Masc|Nom|Sg	1	subj	6	6
5	'	'	$	$(	_	0	root	_	_
6	geh	gehen	V	VVIMP	Sg	0	root	_	_
7	du	du	P	PPER	2|Sg|_|Nom	0	root	24	24
8	nur	nur	A	ADV	_	7	adv	_	_
9	voran	voran	P	PTKVZ	_	0	root	_	_
10	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	'	'	$	$(	_	0	root	_	_
3	Nein	nein	P	PTKANT	_	0	root	_	_
4	,	,	$	$,	_	0	root	_	_
5	'	'	$	$(	_	0	root	_	_
6	antwortete	antworten	V	VVFIN	3|Sg|Past|_	0	root	_	_
7	der	die	A	ART	Def|Masc|Nom|Sg	8	det	1	1
8	Bruder	Bruder	N	NN	Masc|Nom|Sg	6	subj	1	1
9	Lustig	Lustig	N	NE	Masc|Nom|Sg	8	app	1	1
10	,	,	$	$,	_	0	root	_	_
11	'	'	$	$(	_	0	root	_	_
12	geh	gehen	V	VVIMP	Sg	0	root	_	_
13	du	du	P	PPER	2|Sg|_|Nom	0	root	24	24
14	voran	voran	P	PTKVZ	_	0	root	_	_
15	,	,	$	$,	_	0	root	_	_
16	'	'	$	$(	_	0	root	_	_
17	und	und	K	KON	_	0	root	_	_
18	dachte	denken	V	VVFIN	_|Sg|Past|Ind	17	cj	_	_
19	'	'	$	$(	_	0	root	_	_
20	wenn	wenn	K	KOUS	_	26	konj	_	_
21	dem	die	P	PDS	_|Dat|Sg	26	objd	_	_
22	das	die	A	ART	Def|Neut|Nom|Sg	23	det	25	25
23	Wasser	Wasser	N	NN	Neut|Nom|Sg	26	subj	25	25
24	zu	zu	P	PTKA	_	25	adv	_	_
25	tief	tief	A	ADJD	Pos|	26	pred	_	_
26	ist	sein	V	VAFIN	3|Sg|Pres|Ind	18	neb	_	_
27	,	,	$	$,	_	0	root	_	_
28	so	so	A	ADV	_	29	adv	_	_
29	bleib	bleib	V	VVFIN	1|Sg|_|_	18	kon	_	_
30	ich	ich	P	PPER	1|Sg|_|Nom	29	subj	6	6
31	zurück	zurück	P	PTKVZ	_	29	avz	_	_
32	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	Da	da	A	ADV	_	3	adv	_	_
3	schritt	schreiten	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
4	der	die	A	ART	Def|Masc|Nom|Sg	6	det	6	6
5	heilige	heilig	A	ADJA	Pos|Masc|Nom|Sg|Wk|	6	attr	6	6
6	Petrus	Petrus	N	NN	Masc|Nom|Sg	3	subj	6	6
7	hindurch	hindurch	A	ADV	_	3	adv	_	_
8	,	,	$	$,	_	0	root	_	_
9	und	und	K	KON	_	3	kon	_	_
10	das	die	A	ART	Def|Neut|Nom|Sg	11	det	25	25
11	Wasser	Wasser	N	NN	Neut|Nom|Sg	12	subj	25	25
